xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
6,25,6,9,8,15,31,17,26.5,23,4.4052722454071045
6,9,6,25,31,17,8,15,26.5,23,4.4052722454071045
14,4,26,11,3,29,4,2,23.5,22,1.999842882156372
26,11,14,4,4,2,3,29,23.5,22,1.999842882156372
20,31,31,2,15,11,8,14,27.0,20,2.943779230117798
31,2,20,31,8,14,15,11,27.0,20,2.943779230117798
9,29,10,11,12,11,8,18,16.0,8,1.53267502784729
10,11,9,29,8,18,12,11,16.0,8,1.53267502784729
8,12,24,11,22,11,12,8,17.0,8,1.4719791412353516
24,11,8,12,12,8,22,11,17.0,8,1.4719791412353516
20,6,25,23,20,14,5,1,25.0,19,1.9734148979187012
25,23,20,6,5,1,20,14,25.0,19,1.9734148979187012
23,5,8,1,17,26,16,9,21.5,18,1.7549479007720947
8,1,23,5,16,9,17,26,21.5,18,1.7549479007720947
20,3,23,25,24,20,1,25,27.5,20,2.113874912261963
23,25,20,3,1,25,24,20,27.5,20,2.113874912261963
30,24,26,21,24,1,2,30,29.0,33,3.91597318649292
26,21,30,24,2,30,24,1,29.0,33,3.91597318649292
29,28,3,17,18,16,25,23,26.5,22,2.7925612926483154
3,17,29,28,25,23,18,16,26.5,22,2.7925612926483154
17,5,31,26,25,17,16,14,23.5,15,2.489935874938965
31,26,17,5,16,14,25,17,23.5,15,2.489935874938965
13,30,13,14,22,23,15,6,23.0,20,2.1803340911865234
13,14,13,30,15,6,22,23,23.0,20,2.1803340911865234
3,27,20,25,4,29,28,11,30.5,37,3.0183680057525635
20,25,3,27,28,11,4,29,30.5,37,3.0183680057525635
7,31,16,3,2,0,28,30,49.5,33,4.617851972579956
16,3,7,31,28,30,2,0,49.5,33,4.617851972579956
27,27,0,11,6,1,23,17,40.0,26,3.4327259063720703
0,11,27,27,23,17,6,1,40.0,26,3.4327259063720703
6,23,17,3,6,7,13,4,20.5,16,2.09049916267395
17,3,6,23,13,4,6,7,20.5,16,2.09049916267395
11,25,31,19,28,10,10,9,24.5,20,2.6411020755767822
31,19,11,25,10,9,28,10,24.5,20,2.6411020755767822
16,5,28,20,14,30,23,25,20.5,14,1.927558183670044
28,20,16,5,23,25,14,30,20.5,14,1.927558183670044
23,28,28,15,3,16,20,30,24.5,15,2.3302478790283203
28,15,23,28,20,30,3,16,24.5,15,2.3302478790283203
6,13,21,11,7,6,18,7,16.5,16,1.6516180038452148
21,11,6,13,18,7,7,6,16.5,16,1.6516180038452148
11,25,31,1,10,28,5,28,24.5,22,2.9812958240509033
31,1,11,25,5,28,10,28,24.5,22,2.9812958240509033
10,7,25,20,21,27,4,24,25.0,20,1.9881670475006104
25,20,10,7,4,24,21,27,25.0,20,1.9881670475006104
5,27,31,21,25,1,15,7,26.0,27,2.390266180038452
31,21,5,27,15,7,25,1,26.0,27,2.390266180038452
18,22,30,12,13,10,21,15,18.5,16,1.6326162815093994
30,12,18,22,21,15,13,10,18.5,16,1.6326162815093994
15,20,18,16,8,1,6,1,4.5,6,0.4585568904876709
18,16,15,20,6,1,8,1,4.5,6,0.4585568904876709
27,22,20,13,11,20,2,12,16.5,15,1.2544240951538086
20,13,27,22,2,12,11,20,16.5,15,1.2544240951538086
0,7,0,19,28,20,11,10,23.5,22,2.20182204246521
0,19,0,7,11,10,28,20,23.5,22,2.20182204246521
17,12,24,7,20,10,8,11,14.5,13,1.263864278793335
24,7,17,12,8,11,20,10,14.5,13,1.263864278793335
26,23,1,23,29,12,19,8,20.5,22,2.057807207107544
1,23,26,23,19,8,29,12,20.5,22,2.057807207107544
19,3,11,3,8,9,31,19,23.5,27,2.7191429138183594
11,3,19,3,31,19,8,9,23.5,27,2.7191429138183594
0,8,29,6,31,13,30,17,20.0,19,2.367144823074341
29,6,0,8,30,17,31,13,20.0,19,2.367144823074341
7,2,22,13,3,14,5,29,22.5,23,1.8953828811645508
22,13,7,2,5,29,3,14,22.5,23,1.8953828811645508
26,5,26,7,29,13,13,18,11.5,15,1.3440947532653809
26,7,26,5,13,18,29,13,11.5,15,1.3440947532653809
30,23,7,6,9,13,21,12,28.5,20,2.824075937271118
7,6,30,23,21,12,9,13,28.5,20,2.824075937271118
6,31,5,10,20,5,17,23,23.5,20,1.731471061706543
5,10,6,31,17,23,20,5,23.5,20,1.731471061706543
9,21,21,10,30,16,30,4,19.5,15,1.536078929901123
21,10,9,21,30,4,30,16,19.5,15,1.536078929901123
9,5,1,14,14,26,27,6,25.0,27,2.293720006942749
1,14,9,5,27,6,14,26,25.0,27,2.293720006942749
29,29,20,10,28,15,11,0,30.0,23,2.6928598880767822
20,10,29,29,11,0,28,15,30.0,23,2.6928598880767822
23,20,11,15,7,20,31,16,24.5,12,2.9518160820007324
11,15,23,20,31,16,7,20,24.5,12,2.9518160820007324
21,22,12,27,15,16,30,20,18.5,12,1.625483751296997
12,27,21,22,30,20,15,16,18.5,12,1.625483751296997
24,20,4,9,21,29,3,6,37.0,27,3.680353879928589
4,9,24,20,3,6,21,29,37.0,27,3.680353879928589
29,26,4,24,31,9,18,18,25.5,23,2.235567092895508
4,24,29,26,18,18,31,9,25.5,23,2.235567092895508
10,3,10,7,8,4,29,8,14.5,22,1.7634658813476562
10,7,10,3,29,8,8,4,14.5,22,1.7634658813476562
23,3,9,21,28,5,5,0,31.0,24,2.398486852645874
9,21,23,3,5,0,28,5,31.0,24,2.398486852645874
19,30,12,23,8,23,10,12,13.5,13,1.1267237663269043
12,23,19,30,10,12,8,23,13.5,13,1.1267237663269043
10,10,26,23,3,18,18,22,25.0,23,2.1618428230285645
26,23,10,10,18,22,3,18,25.0,23,2.1618428230285645
28,13,24,21,20,17,23,10,12.0,9,0.9753978252410889
24,21,28,13,23,10,20,17,12.0,9,0.9753978252410889
4,22,14,19,8,23,19,19,15.0,14,1.137519121170044
14,19,4,22,19,19,8,23,15.0,14,1.137519121170044
25,8,25,23,3,17,5,14,10.0,13,0.9907920360565186
25,23,25,8,5,14,3,17,10.0,13,0.9907920360565186
6,30,25,26,13,4,12,20,21.0,20,1.8300480842590332
25,26,6,30,12,20,13,4,21.0,20,1.8300480842590332
12,22,16,0,25,26,11,30,24.0,20,2.2466881275177
16,0,12,22,11,30,25,26,24.0,20,2.2466881275177
23,27,24,26,20,3,12,15,11.0,17,1.4779460430145264
24,26,23,27,12,15,20,3,11.0,17,1.4779460430145264
0,18,21,28,10,28,4,22,21.5,9,2.2125420570373535
21,28,0,18,4,22,10,28,21.5,9,2.2125420570373535
5,13,9,29,17,14,5,14,21.0,14,3.3655412197113037
9,29,5,13,5,14,17,14,21.0,14,3.3655412197113037
17,11,7,13,5,10,11,13,12.5,8,1.3126506805419922
7,13,17,11,11,13,5,10,12.5,8,1.3126506805419922
30,31,7,24,7,17,15,7,25.0,22,2.240431785583496
7,24,30,31,15,7,7,17,25.0,22,2.240431785583496
14,7,26,27,8,19,29,3,34.5,24,2.824920177459717
26,27,14,7,29,3,8,19,34.5,24,2.824920177459717
22,8,30,17,10,24,24,8,23.5,11,2.396563768386841
30,17,22,8,24,8,10,24,23.5,11,2.396563768386841
20,18,0,24,27,13,1,19,31.0,23,2.9844839572906494
0,24,20,18,1,19,27,13,31.0,23,2.9844839572906494
21,24,18,0,5,7,26,26,34.5,20,3.1714627742767334
18,0,21,24,26,26,5,7,34.5,20,3.1714627742767334
27,18,19,28,26,29,6,25,21.0,18,1.7281899452209473
19,28,27,18,6,25,26,29,21.0,18,1.7281899452209473
27,26,0,18,23,20,14,11,27.5,24,2.5166101455688477
0,18,27,26,14,11,23,20,27.5,24,2.5166101455688477
15,13,10,13,17,21,16,5,14.0,13,1.4362010955810547
10,13,15,13,16,5,17,21,14.0,13,1.4362010955810547
30,29,14,9,16,23,26,18,26.5,24,2.6308047771453857
14,9,30,29,26,18,16,23,26.5,24,2.6308047771453857
17,5,23,12,2,0,11,2,12.0,12,0.8823461532592773
23,12,17,5,11,2,2,0,12.0,12,0.8823461532592773
8,23,23,12,2,28,6,6,31.0,29,5.388780832290649
23,12,8,23,6,6,2,28,31.0,29,5.388780832290649
16,13,25,6,3,7,11,25,24.0,23,2.2110540866851807
25,6,16,13,11,25,3,7,24.0,23,2.2110540866851807
3,22,12,15,6,12,12,31,20.5,14,1.9716250896453857
12,15,3,22,12,31,6,12,20.5,14,1.9716250896453857
4,4,21,25,23,16,0,26,36.5,20,3.1146092414855957
21,25,4,4,0,26,23,16,36.5,20,3.1146092414855957
29,23,14,18,26,8,9,31,30.0,27,3.1199047565460205
14,18,29,23,9,31,26,8,30.0,27,3.1199047565460205
26,0,23,19,28,29,20,19,21.0,18,1.742656946182251
23,19,26,0,20,19,28,29,21.0,18,1.742656946182251
4,18,13,30,23,14,12,19,18.5,13,1.555743932723999
13,30,4,18,12,19,23,14,18.5,13,1.555743932723999
5,17,23,31,30,13,30,21,21.0,15,2.094350814819336
23,31,5,17,30,21,30,13,21.0,15,2.094350814819336
7,16,12,26,20,10,31,28,22.0,17,1.949437141418457
12,26,7,16,31,28,20,10,22.0,17,1.949437141418457
19,11,21,12,0,29,2,8,16.0,21,1.8932530879974365
21,12,19,11,2,8,0,29,16.0,21,1.8932530879974365
1,9,28,23,11,6,14,21,32.5,27,3.6103947162628174
28,23,1,9,14,21,11,6,32.5,27,3.6103947162628174
29,22,27,26,17,6,11,3,7.5,8,0.6253960132598877
27,26,29,22,11,3,17,6,7.5,8,0.6253960132598877
12,20,24,26,12,13,13,9,12.5,12,1.4287338256835938
24,26,12,20,13,9,12,13,12.5,12,1.4287338256835938
16,14,3,31,6,20,6,24,18.0,7,1.9810619354248047
3,31,16,14,6,24,6,20,18.0,7,1.9810619354248047
29,29,10,7,27,27,23,23,24.5,29,2.941481828689575
10,7,29,29,23,23,27,27,24.5,29,2.941481828689575
12,2,3,1,15,20,17,29,11.5,10,0.9273691177368164
3,1,12,2,17,29,15,20,11.5,10,0.9273691177368164
8,2,18,21,1,21,30,5,38.0,28,3.730064868927002
18,21,8,2,30,5,1,21,38.0,28,3.730064868927002
28,3,25,14,30,10,20,0,17.0,12,1.5000357627868652
25,14,28,3,20,0,30,10,17.0,12,1.5000357627868652
11,4,28,26,31,16,15,22,31.5,22,2.9785079956054688
28,26,11,4,15,22,31,16,31.5,22,2.9785079956054688
19,18,28,6,13,16,27,22,20.5,16,1.6283869743347168
28,6,19,18,27,22,13,16,20.5,16,1.6283869743347168
11,7,8,19,28,5,6,17,24.5,16,2.466181755065918
8,19,11,7,6,17,28,5,24.5,16,2.466181755065918
24,8,13,4,6,11,27,24,24.5,23,2.639145851135254
13,4,24,8,27,24,6,11,24.5,23,2.639145851135254
7,3,21,16,30,20,10,22,25.5,21,2.218080997467041
21,16,7,3,10,22,30,20,25.5,21,2.218080997467041
5,19,16,30,11,22,15,0,25.0,22,2.1782798767089844
16,30,5,19,15,0,11,22,25.0,22,2.1782798767089844
29,13,12,16,19,11,17,10,12.5,13,1.736076831817627
12,16,29,13,17,10,19,11,12.5,13,1.736076831817627
18,28,23,5,8,17,26,22,27.5,25,2.3765339851379395
23,5,18,28,26,22,8,17,27.5,25,2.3765339851379395
18,13,9,6,7,28,19,20,18.0,14,1.4623777866363525
9,6,18,13,19,20,7,28,18.0,14,1.4623777866363525
12,15,6,26,16,0,31,25,28.5,26,2.9406909942626953
6,26,12,15,31,25,16,0,28.5,26,2.9406909942626953
1,20,27,11,30,19,30,7,27.5,23,2.6977908611297607
27,11,1,20,30,7,30,19,27.5,23,2.6977908611297607
9,28,21,9,30,7,7,20,33.5,20,2.814692735671997
21,9,9,28,7,20,30,7,33.5,20,2.814692735671997
16,28,19,19,29,8,16,8,12.5,12,0.931847095489502
19,19,16,28,16,8,29,8,12.5,12,0.931847095489502
6,1,23,6,4,18,12,23,20.5,20,2.064992904663086
23,6,6,1,12,23,4,18,20.5,20,2.064992904663086
18,4,7,2,8,27,2,14,16.0,14,1.3786721229553223
7,2,18,4,2,14,8,27,16.0,14,1.3786721229553223
29,6,23,22,28,13,21,30,23.0,18,1.8111491203308105
23,22,29,6,21,30,28,13,23.0,18,1.8111491203308105
28,15,23,10,25,6,13,17,16.5,15,1.6169190406799316
23,10,28,15,13,17,25,6,16.5,15,1.6169190406799316
0,28,7,22,12,3,0,25,24.5,13,2.426024913787842
7,22,0,28,0,25,12,3,24.5,13,2.426024913787842
13,25,27,10,2,24,29,28,32.0,22,2.693258047103882
27,10,13,25,29,28,2,24,32.0,22,2.693258047103882
9,6,28,8,28,13,3,20,26.5,28,2.3114969730377197
28,8,9,6,3,20,28,13,26.5,28,2.3114969730377197
9,14,11,21,10,2,18,23,20.0,21,2.1462488174438477
11,21,9,14,18,23,10,2,20.0,21,2.1462488174438477
5,5,2,11,22,30,15,19,13.5,17,1.2317931652069092
2,11,5,5,15,19,22,30,13.5,17,1.2317931652069092
27,18,10,19,24,30,29,10,24.5,21,2.192039966583252
10,19,27,18,29,10,24,30,24.5,21,2.192039966583252
6,13,31,15,4,4,7,30,36.0,26,4.641217947006226
31,15,6,13,7,30,4,4,36.0,26,4.641217947006226
24,22,25,2,12,31,7,30,13.5,16,1.391235113143921
25,2,24,22,7,30,12,31,13.5,16,1.391235113143921
22,0,23,28,20,4,12,3,22.0,24,2.4771640300750732
23,28,22,0,12,3,20,4,22.0,24,2.4771640300750732
10,19,13,14,6,10,7,6,6.5,6,0.5777449607849121
13,14,10,19,7,6,6,10,6.5,6,0.5777449607849121
1,20,30,19,27,0,20,20,31.5,26,2.8391318321228027
30,19,1,20,20,20,27,0,31.5,26,2.8391318321228027
25,11,21,12,24,6,24,9,4.0,4,0.36508679389953613
21,12,25,11,24,9,24,6,4.0,4,0.36508679389953613
2,19,17,10,20,30,21,31,15.0,22,1.9220120906829834
17,10,2,19,21,31,20,30,15.0,22,1.9220120906829834
28,18,23,7,22,5,20,8,11.5,6,1.3512449264526367
23,7,28,18,20,8,22,5,11.5,6,1.3512449264526367
24,14,8,23,24,10,20,19,19.0,21,1.751410722732544
8,23,24,14,20,19,24,10,19.0,21,1.751410722732544
4,7,4,2,3,3,1,18,12.0,11,1.415334939956665
4,2,4,7,1,18,3,3,12.0,11,1.415334939956665
31,27,18,13,17,12,5,2,24.5,18,1.9623723030090332
18,13,31,27,5,2,17,12,24.5,18,1.9623723030090332
23,1,1,27,5,14,0,25,32.0,20,3.635812997817993
1,27,23,1,0,25,5,14,32.0,20,3.635812997817993
18,15,23,29,6,5,27,13,26.0,15,2.6657207012176514
23,29,18,15,27,13,6,5,26.0,15,2.6657207012176514
22,18,16,5,27,0,0,21,35.5,25,3.7240750789642334
16,5,22,18,0,21,27,0,35.5,25,3.7240750789642334
31,28,17,22,1,10,19,14,22.0,21,1.8142273426055908
17,22,31,28,19,14,1,10,22.0,21,1.8142273426055908
6,13,10,2,30,27,9,18,22.5,18,2.0835678577423096
10,2,6,13,9,18,30,27,22.5,18,2.0835678577423096
15,26,23,1,26,5,22,29,33.5,16,5.228040933609009
23,1,15,26,22,29,26,5,33.5,16,5.228040933609009
6,0,14,28,26,24,9,21,31.0,21,3.871138095855713
14,28,6,0,9,21,26,24,31.0,21,3.871138095855713
8,19,16,24,19,14,12,27,17.5,9,1.4240469932556152
16,24,8,19,12,27,19,14,17.5,9,1.4240469932556152
28,22,8,4,2,8,14,21,33.5,26,3.187281847000122
8,4,28,22,14,21,2,8,33.5,26,3.187281847000122
1,26,7,17,11,22,10,7,15.5,14,1.2782809734344482
7,17,1,26,10,7,11,22,15.5,14,1.2782809734344482
6,9,1,26,10,30,25,7,30.0,32,2.8882570266723633
1,26,6,9,25,7,10,30,30.0,32,2.8882570266723633
14,30,4,27,12,27,3,2,24.5,25,2.637993812561035
4,27,14,30,3,2,12,27,24.5,25,2.637993812561035
6,13,14,0,28,21,5,22,23.5,21,2.0259008407592773
14,0,6,13,5,22,28,21,23.5,21,2.0259008407592773
28,8,19,19,31,1,4,13,31.5,32,3.107999086380005
19,19,28,8,4,13,31,1,31.5,32,3.107999086380005
18,3,20,10,27,4,6,3,17.5,17,1.7151038646697998
20,10,18,3,6,3,27,4,17.5,17,1.7151038646697998
24,29,12,29,6,0,24,31,32.5,26,3.4528870582580566
12,29,24,29,24,31,6,0,32.5,26,3.4528870582580566
2,4,18,15,9,23,4,4,25.5,17,1.9004778861999512
18,15,2,4,4,4,9,23,25.5,17,1.9004778861999512
22,23,3,6,3,30,8,20,25.5,24,2.4963231086730957
3,6,22,23,8,20,3,30,25.5,24,2.4963231086730957
25,9,29,30,17,8,31,14,25.5,12,2.446259021759033
29,30,25,9,31,14,17,8,25.5,12,2.446259021759033
13,17,3,10,0,24,20,15,24.0,18,2.218997001647949
3,10,13,17,20,15,0,24,24.0,18,2.218997001647949
9,5,23,14,3,10,7,5,16.0,18,1.610454797744751
23,14,9,5,7,5,3,10,16.0,18,1.610454797744751
7,15,26,9,8,12,25,22,27.0,23,2.236823797225952
26,9,7,15,25,22,8,12,27.0,23,2.236823797225952
15,8,21,2,20,27,8,11,22.0,21,2.403017044067383
21,2,15,8,8,11,20,27,22.0,21,2.403017044067383
12,28,23,20,12,13,24,17,18.5,17,1.4757988452911377
23,20,12,28,24,17,12,13,18.5,17,1.4757988452911377
5,5,7,2,5,20,2,28,8.0,8,0.7735929489135742
7,2,5,5,2,28,5,20,8.0,8,0.7735929489135742
12,3,26,31,21,8,12,0,30.5,20,3.5719399452209473
26,31,12,3,12,0,21,8,30.5,20,3.5719399452209473
9,18,25,17,22,25,24,7,21.5,19,1.8997280597686768
25,17,9,18,24,7,22,25,21.5,19,1.8997280597686768
0,21,11,15,27,30,29,25,16.0,19,1.7853248119354248
11,15,0,21,29,25,27,30,16.0,19,1.7853248119354248
18,14,4,2,3,18,24,13,29.0,21,2.5147180557250977
4,2,18,14,24,13,3,18,29.0,21,2.5147180557250977
28,24,26,22,4,29,27,7,24.5,33,3.253736972808838
26,22,28,24,27,7,4,29,24.5,33,3.253736972808838
18,30,8,1,20,10,27,31,35.5,30,3.1297521591186523
8,1,18,30,27,31,20,10,35.5,30,3.1297521591186523
19,31,9,28,25,0,24,17,16.5,17,1.549428939819336
9,28,19,31,24,17,25,0,16.5,17,1.549428939819336
27,24,31,23,12,1,29,15,18.0,14,2.157623052597046
31,23,27,24,29,15,12,1,18.0,14,2.157623052597046
16,28,21,9,22,5,2,23,31.0,24,2.6669843196868896
21,9,16,28,2,23,22,5,31.0,24,2.6669843196868896
23,4,26,14,24,22,14,11,18.0,15,1.7656891345977783
26,14,23,4,14,11,24,22,18.0,15,1.7656891345977783
21,17,27,3,26,17,12,13,22.0,16,2.348529100418091
27,3,21,17,12,13,26,17,22.0,16,2.348529100418091
20,16,9,29,13,10,13,22,19.0,15,1.6799519062042236
9,29,20,16,13,22,13,10,19.0,15,1.6799519062042236
20,29,27,26,1,27,15,20,15.5,17,1.3874597549438477
27,26,20,29,15,20,1,27,15.5,17,1.3874597549438477
12,13,22,7,4,9,14,28,24.5,22,2.4260640144348145
22,7,12,13,14,28,4,9,24.5,22,2.4260640144348145
31,5,15,1,19,25,28,17,19.5,17,1.605362892150879
15,1,31,5,28,17,19,25,19.5,17,1.605362892150879
12,24,31,29,10,18,11,5,20.0,16,1.9647548198699951
31,29,12,24,11,5,10,18,20.0,16,1.9647548198699951
22,7,28,15,20,21,5,2,24.0,23,2.462110996246338
28,15,22,7,5,2,20,21,24.0,23,2.462110996246338
10,14,1,10,19,20,23,7,16.0,17,1.5239460468292236
1,10,10,14,23,7,19,20,16.0,17,1.5239460468292236
19,20,3,13,30,13,27,21,19.0,19,1.85719895362854
3,13,19,20,27,21,30,13,19.0,19,1.85719895362854
20,11,27,24,25,21,17,15,18.0,10,1.5610220432281494
27,24,20,11,17,15,25,21,18.0,10,1.5610220432281494
20,10,19,26,9,2,10,27,23.5,21,1.990675926208496
19,26,20,10,10,27,9,2,23.5,21,1.990675926208496
7,8,18,20,9,30,22,2,34.0,29,3.4402098655700684
18,20,7,8,22,2,9,30,34.0,29,3.4402098655700684
17,3,24,9,14,9,7,1,14.0,13,1.2347640991210938
24,9,17,3,7,1,14,9,14.0,13,1.2347640991210938
13,18,20,19,15,4,1,22,21.0,21,2.458622932434082
20,19,13,18,1,22,15,4,21.0,21,2.458622932434082
5,23,7,11,29,9,12,11,19.5,17,1.5694799423217773
7,11,5,23,12,11,29,9,19.5,17,1.5694799423217773
18,6,11,6,6,14,12,10,9.5,8,0.8041088581085205
11,6,18,6,12,10,6,14,9.5,8,0.8041088581085205
24,2,8,27,22,25,1,24,34.5,22,3.367152214050293
8,27,24,2,1,24,22,25,34.5,22,3.367152214050293
24,11,6,17,4,11,26,29,33.0,19,3.540952205657959
6,17,24,11,26,29,4,11,33.0,19,3.540952205657959
22,5,2,31,13,20,5,9,32.5,20,3.635854959487915
2,31,22,5,5,9,13,20,32.5,20,3.635854959487915
21,3,22,20,27,29,28,21,15.5,10,2.022686243057251
22,20,21,3,28,21,27,29,15.5,10,2.022686243057251
23,24,19,3,1,27,29,28,31.0,21,2.623063087463379
19,3,23,24,29,28,1,27,31.0,21,2.623063087463379
21,13,12,1,8,18,5,27,16.5,15,1.4172430038452148
12,1,21,13,5,27,8,18,16.5,15,1.4172430038452148
3,29,16,3,8,7,7,20,31.5,27,3.6207900047302246
16,3,3,29,7,20,8,7,31.5,27,3.6207900047302246
21,29,14,30,10,0,28,1,14.5,12,1.3701567649841309
14,30,21,29,28,1,10,0,14.5,12,1.3701567649841309
20,28,8,21,19,23,30,16,18.5,17,1.4210548400878906
8,21,20,28,30,16,19,23,18.5,17,1.4210548400878906
22,10,4,26,2,4,30,4,32.0,22,2.6535751819610596
4,26,22,10,30,4,2,4,32.0,22,2.6535751819610596
7,5,31,18,23,30,27,14,31.5,20,9.769861221313477
31,18,7,5,27,14,23,30,31.5,20,9.769861221313477
0,22,19,1,3,29,29,25,37.0,30,3.0580697059631348
19,1,0,22,29,25,3,29,37.0,30,3.0580697059631348
5,28,6,25,29,23,10,27,14.5,7,1.7439930438995361
6,25,5,28,10,27,29,23,14.5,7,1.7439930438995361
10,22,21,12,13,28,11,1,26.0,24,2.9567148685455322
21,12,10,22,11,1,13,28,26.0,24,2.9567148685455322
30,1,2,26,15,15,7,25,35.5,18,4.71344518661499
2,26,30,1,7,25,15,15,35.5,18,4.71344518661499
10,28,19,27,22,24,6,25,14.5,7,1.2113041877746582
19,27,10,28,6,25,22,24,14.5,7,1.2113041877746582
29,7,10,31,4,25,27,14,38.5,19,3.3268799781799316
10,31,29,7,27,14,4,25,38.5,19,3.3268799781799316
16,29,10,9,25,24,0,19,29.0,23,2.6000709533691406
10,9,16,29,0,19,25,24,29.0,23,2.6000709533691406
23,17,2,23,12,26,14,30,17.5,13,2.050873041152954
2,23,23,17,14,30,12,26,17.5,13,2.050873041152954
18,5,14,26,25,21,25,2,23.0,17,2.705641984939575
14,26,18,5,25,2,25,21,23.0,17,2.705641984939575
15,29,21,31,20,21,6,10,16.5,22,1.9990968704223633
21,31,15,29,6,10,20,21,16.5,22,1.9990968704223633
18,25,22,6,17,10,26,6,20.0,11,2.1996049880981445
22,6,18,25,26,6,17,10,20.0,11,2.1996049880981445
11,12,5,12,25,24,26,29,6.0,6,0.5074789524078369
5,12,11,12,26,29,25,24,6.0,6,0.5074789524078369
31,28,26,7,8,8,21,16,25.5,24,2.3371288776397705
26,7,31,28,21,16,8,8,25.5,24,2.3371288776397705
6,22,10,8,9,3,30,17,28.5,24,3.1286461353302
10,8,6,22,30,17,9,3,28.5,24,3.1286461353302
14,23,14,20,16,0,3,16,16.0,20,1.901832103729248
14,20,14,23,3,16,16,0,16.0,20,1.901832103729248
7,5,20,25,11,22,13,16,20.5,19,2.2672178745269775
20,25,7,5,13,16,11,22,20.5,19,2.2672178745269775
27,14,17,11,10,24,2,22,11.5,13,0.8736128807067871
17,11,27,14,2,22,10,24,11.5,13,0.8736128807067871
21,24,23,1,10,23,11,6,24.5,21,2.489813804626465
23,1,21,24,11,6,10,23,24.5,21,2.489813804626465
12,22,13,8,10,24,10,8,17.5,15,1.6163241863250732
13,8,12,22,10,8,10,24,17.5,15,1.6163241863250732
14,2,29,21,20,6,12,22,30.0,27,2.764939069747925
29,21,14,2,12,22,20,6,30.0,27,2.764939069747925
0,26,27,8,13,30,8,20,30.0,33,3.4245948791503906
27,8,0,26,8,20,13,30,30.0,33,3.4245948791503906
25,18,3,25,22,26,22,6,26.5,23,2.3252310752868652
3,25,25,18,22,6,22,26,26.5,23,2.3252310752868652
29,23,1,9,24,8,5,24,39.5,31,3.300126314163208
1,9,29,23,5,24,24,8,39.5,31,3.300126314163208
0,17,20,21,30,21,23,26,20.0,18,1.8998019695281982
20,21,0,17,23,26,30,21,20.0,18,1.8998019695281982
11,21,5,21,7,25,8,25,4.5,4,0.5151767730712891
5,21,11,21,8,25,7,25,4.5,4,0.5151767730712891
3,10,26,3,28,5,24,0,20.5,10,2.1477019786834717
26,3,3,10,24,0,28,5,20.5,10,2.1477019786834717
24,12,15,16,1,19,18,19,16.0,12,1.3300061225891113
15,16,24,12,18,19,1,19,16.0,12,1.3300061225891113
10,20,23,5,23,14,27,22,21.0,18,2.1719610691070557
23,5,10,20,27,22,23,14,21.0,18,2.1719610691070557
29,14,22,23,28,2,29,12,13.5,11,1.099858283996582
22,23,29,14,29,12,28,2,13.5,11,1.099858283996582
14,19,6,7,24,17,22,26,15.5,17,1.5208818912506104
6,7,14,19,22,26,24,17,15.5,17,1.5208818912506104
11,5,16,27,31,30,22,24,22.0,21,2.4484708309173584
16,27,11,5,22,24,31,30,22.0,21,2.4484708309173584
12,18,26,11,1,0,12,15,23.5,19,1.9287829399108887
26,11,12,18,12,15,1,0,23.5,19,1.9287829399108887
31,22,11,27,3,5,27,13,31.5,23,2.7722277641296387
11,27,31,22,27,13,3,5,31.5,23,2.7722277641296387
23,31,7,19,4,26,7,12,25.5,20,2.454448699951172
7,19,23,31,7,12,4,26,25.5,20,2.454448699951172
13,10,28,31,14,30,24,3,37.5,23,3.9185678958892822
28,31,13,10,24,3,14,30,37.5,23,3.9185678958892822
15,28,29,0,13,28,18,24,25.5,24,2.83956241607666
29,0,15,28,18,24,13,28,25.5,24,2.83956241607666
12,3,4,19,1,9,4,8,14.0,15,1.6130497455596924
4,19,12,3,4,8,1,9,14.0,15,1.6130497455596924
31,13,10,22,0,1,25,19,39.5,31,3.5980730056762695
10,22,31,13,25,19,0,1,39.5,31,3.5980730056762695
9,0,17,30,26,20,5,24,33.5,23,3.4008309841156006
17,30,9,0,5,24,26,20,33.5,23,3.4008309841156006
5,13,17,25,7,30,15,1,33.5,27,3.17732572555542
17,25,5,13,15,1,7,30,33.5,27,3.17732572555542
10,19,21,8,4,7,18,21,25.0,22,1.9960808753967285
21,8,10,19,18,21,4,7,25.0,22,1.9960808753967285
26,1,25,26,14,16,22,29,25.5,16,1.9865069389343262
25,26,26,1,22,29,14,16,25.5,16,1.9865069389343262
22,1,6,23,28,10,17,31,36.0,29,2.9905333518981934
6,23,22,1,17,31,28,10,36.0,29,2.9905333518981934
18,0,28,27,26,28,10,8,37.5,31,2.970707893371582
28,27,18,0,10,8,26,28,37.5,31,2.970707893371582
29,16,15,18,10,7,21,14,17.0,15,1.3331382274627686
15,18,29,16,21,14,10,7,17.0,15,1.3331382274627686
0,11,9,4,20,27,12,5,23.0,16,2.2156779766082764
9,4,0,11,12,5,20,27,23.0,16,2.2156779766082764
24,13,21,12,27,6,31,26,15.0,11,1.5943281650543213
21,12,24,13,31,26,27,6,15.0,11,1.5943281650543213
8,5,16,5,25,4,29,6,8.0,7,0.719275951385498
16,5,8,5,29,6,25,4,8.0,7,0.719275951385498
28,29,5,19,9,26,12,6,28.0,22,3.0479917526245117
