xs1,ys1,xg1,yg1,distance,replanning count,time
29,13,5,21,38,37,5.322717189788818
2,5,3,9,5,4,0.6040518283843994
25,22,2,29,34,28,4.699251174926758
11,22,20,17,16,15,2.189347743988037
27,16,22,1,24,17,3.2898340225219727
31,29,16,8,38,35,5.328125
1,14,14,28,27,24,3.630618095397949
7,25,25,12,31,28,4.334457159042358
13,16,30,26,29,23,4.139743089675903
31,3,24,24,36,33,4.906232118606567
30,27,14,10,37,33,5.135002136230469
26,29,24,26,5,5,0.7019820213317871
26,9,0,3,40,25,5.585542917251587
17,28,15,11,27,26,4.17076563835144
22,22,23,4,21,19,2.8354549407958984
13,28,15,9,29,26,4.128894090652466
